Year,Month,Date,victim_race,victim_age,victim_sex,city,state,disposition
2007,4,30,Black,40,Male,Atlanta,GA,Closed by arrest
2007,5,1,White,23,Male,Atlanta,GA,Closed by arrest
2007,5,2,Black,32,Male,Atlanta,GA,Open/No arrest
2007,5,3,Black,22,Male,Atlanta,GA,Open/No arrest
2007,5,3,Black,17,Male,Atlanta,GA,Closed by arrest
2007,5,4,Black,26,Male,Atlanta,GA,Closed by arrest
2007,5,8,Black,34,Male,Atlanta,GA,Closed without arrest
2007,5,9,Black,29,Male,Atlanta,GA,Open/No arrest
2007,5,23,Black,25,Male,Atlanta,GA,Open/No arrest
2007,5,27,White,63,Male,Atlanta,GA,Open/No arrest
2007,5,29,Black,55,Male,Atlanta,GA,Open/No arrest
2007,5,29,White,47,Male,Atlanta,GA,Closed by arrest
2007,5,30,Black,35,Male,Atlanta,GA,Open/No arrest
2007,5,30,Black,31,Male,Atlanta,GA,Open/No arrest
2007,5,31,Black,20,Male,Atlanta,GA,Open/No arrest
2007,6,1,Black,35,Male,Atlanta,GA,Open/No arrest
2007,6,7,Black,24,Male,Atlanta,GA,Open/No arrest
2007,6,10,Black,35,Male,Atlanta,GA,Closed by arrest
2007,6,11,Black,1,Female,Atlanta,GA,Closed without arrest
2007,6,11,Black,59,Male,Atlanta,GA,Closed by arrest
2007,6,15,Black,23,Male,Atlanta,GA,Open/No arrest
2007,6,16,Black,17,Male,Atlanta,GA,Closed without arrest
2007,6,16,Black,17,Female,Atlanta,GA,Closed without arrest
2007,6,17,Black,27,Male,Atlanta,GA,Open/No arrest
2007,6,18,Black,19,Male,Atlanta,GA,Closed by arrest
2007,6,19,Black,18,Male,Atlanta,GA,Closed by arrest
2007,6,19,Black,56,Male,Atlanta,GA,Closed by arrest
2007,6,19,Black,40,Male,Atlanta,GA,Closed by arrest
2007,6,20,Black,22,Male,Atlanta,GA,Open/No arrest
2007,6,30,Black,43,Male,Atlanta,GA,Open/No arrest
2007,7,2,Black,24,Male,Atlanta,GA,Closed by arrest
2007,7,7,Black,46,Male,Atlanta,GA,Closed by arrest
2007,7,11,White,68,Male,Atlanta,GA,Closed by arrest
2007,7,14,Black,24,Male,Atlanta,GA,Closed by arrest
2007,7,15,Black,22,Male,Atlanta,GA,Closed by arrest
2007,7,20,Black,33,Male,Atlanta,GA,Closed by arrest
2007,7,20,Black,47,Male,Atlanta,GA,Closed by arrest
2007,7,23,Black,27,Male,Atlanta,GA,Closed without arrest
2007,7,23,Black,28,Male,Atlanta,GA,Closed without arrest
2007,7,23,Black,22,Female,Atlanta,GA,Closed without arrest
2007,7,23,Black,26,Female,Atlanta,GA,Closed without arrest
2007,7,25,Black,36,Male,Atlanta,GA,Closed by arrest
2007,7,25,Black,9,Female,Atlanta,GA,Closed by arrest
2007,7,26,Black,29,Male,Atlanta,GA,Open/No arrest
2007,7,28,Black,41,Male,Atlanta,GA,Open/No arrest
2007,8,4,Black,54,Male,Atlanta,GA,Closed by arrest
2007,8,4,Black,48,Male,Atlanta,GA,Open/No arrest
2007,8,8,Black,21,Male,Atlanta,GA,Closed by arrest
2007,8,24,Black,20,Male,Atlanta,GA,Closed without arrest
2007,8,24,Black,43,Male,Atlanta,GA,Open/No arrest
2007,8,28,Hispanic,23,Male,Atlanta,GA,Open/No arrest
2007,8,28,Black,23,Male,Atlanta,GA,Open/No arrest
2007,8,28,White,21,Male,Atlanta,GA,Closed by arrest
2007,8,29,Black,51,Male,Atlanta,GA,Closed by arrest
2007,8,31,Hispanic,34,Male,Atlanta,GA,Open/No arrest
2007,9,2,Black,19,Male,Atlanta,GA,Closed by arrest
2007,9,7,Black,23,Male,Atlanta,GA,Closed by arrest
2007,9,8,Black,31,Male,Atlanta,GA,Closed without arrest
2007,9,9,White,49,Male,Atlanta,GA,Open/No arrest
2007,9,14,White,58,Male,Atlanta,GA,Closed without arrest
2007,9,20,Black,20,Male,Atlanta,GA,Closed by arrest
2007,9,21,Black,29,Male,Atlanta,GA,Closed without arrest
2007,9,22,Black,27,Male,Atlanta,GA,Closed without arrest
2007,9,22,Black,27,Male,Atlanta,GA,Closed without arrest
2007,9,24,Black,18,Male,Atlanta,GA,Closed by arrest
2007,9,26,Black,47,Male,Atlanta,GA,Open/No arrest
2007,9,28,Black,44,Male,Atlanta,GA,Open/No arrest
2007,9,29,Black,47,Male,Atlanta,GA,Closed by arrest
2007,9,30,Black,52,Male,Atlanta,GA,Closed by arrest
2007,10,16,White,35,Female,Atlanta,GA,Closed by arrest
2007,10,19,Black,33,Male,Atlanta,GA,Closed by arrest
2007,10,24,Black,38,Male,Atlanta,GA,Closed without arrest
2007,10,26,Black,51,Male,Atlanta,GA,Open/No arrest
2007,10,28,Black,20,Male,Atlanta,GA,Open/No arrest
2007,11,1,Black,39,Male,Atlanta,GA,Closed by arrest
2007,11,2,Black,33,Male,Atlanta,GA,Open/No arrest
2007,11,7,Black,49,Male,Atlanta,GA,Closed by arrest
2007,11,8,Black,58,Male,Atlanta,GA,Closed by arrest
2007,11,11,Black,40,Male,Atlanta,GA,Open/No arrest
2007,11,13,Black,18,Male,Atlanta,GA,Closed by arrest
2007,11,15,Black,18,Male,Atlanta,GA,Open/No arrest
2007,11,16,Black,42,Male,Atlanta,GA,Closed by arrest
2007,11,16,Black,50,Male,Atlanta,GA,Open/No arrest
2007,11,19,Black,15,Female,Atlanta,GA,Closed by arrest
2007,11,22,Black,18,Male,Atlanta,GA,Closed by arrest
2007,11,23,White,44,Female,Atlanta,GA,Closed by arrest
2007,11,24,Black,28,Male,Atlanta,GA,Closed by arrest
2007,12,2,Black,78,Male,Atlanta,GA,Closed by arrest
2007,12,2,Black,20,Male,Atlanta,GA,Closed by arrest
2007,12,5,Black,17,Male,Atlanta,GA,Closed by arrest
2007,12,6,Black,30,Male,Atlanta,GA,Closed by arrest
2007,12,17,Black,47,Male,Atlanta,GA,Closed by arrest
2007,12,22,White,35,Male,Atlanta,GA,Closed by arrest
2007,12,26,Black,25,Male,Atlanta,GA,Open/No arrest
2007,12,29,Black,40,Male,Atlanta,GA,Closed by arrest
2008,11,8,Black,38,Male,Atlanta,GA,Open/No arrest
2008,11,8,Hispanic,24,Male,Atlanta,GA,Open/No arrest
2008,11,9,Black,17,Male,Atlanta,GA,Closed by arrest
2008,11,9,Hispanic,17,Female,Atlanta,GA,Closed by arrest
2008,11,9,Hispanic,18,Male,Atlanta,GA,Closed by arrest
2008,11,9,Black,31,Male,Atlanta,GA,Closed by arrest
2008,11,13,Black,57,Male,Atlanta,GA,Closed by arrest
2008,11,17,Black,26,Male,Atlanta,GA,Closed by arrest
2008,11,28,Black,46,Male,Atlanta,GA,Open/No arrest
2008,12,4,Black,23,Male,Atlanta,GA,Open/No arrest
2008,12,4,Black,45,Male,Atlanta,GA,Closed by arrest
2008,12,7,Black,25,Male,Atlanta,GA,Open/No arrest
2008,12,8,Black,-500,Male,Atlanta,GA,Closed by arrest
2008,12,17,Black,33,Male,Atlanta,GA,Open/No arrest
2008,1,14,Black,26,Male,Atlanta,GA,Open/No arrest
2008,1,18,Black,17,Male,Atlanta,GA,Closed by arrest
2008,1,18,Hispanic,4,Male,Atlanta,GA,Closed by arrest
2008,1,19,Black,26,Male,Atlanta,GA,Closed by arrest
2008,1,29,Black,22,Female,Atlanta,GA,Closed without arrest
2008,2,2,Black,101,Male,Atlanta,GA,Closed by arrest
2008,2,5,Black,36,Male,Atlanta,GA,Closed by arrest
2008,2,7,Black,30,Male,Atlanta,GA,Open/No arrest
2008,2,15,Black,24,Male,Atlanta,GA,Closed by arrest
2008,2,25,Black,43,Male,Atlanta,GA,Closed by arrest
2008,2,24,Black,44,Male,Atlanta,GA,Closed by arrest
2008,2,28,Black,21,Male,Atlanta,GA,Closed by arrest
2008,3,2,Black,62,Male,Atlanta,GA,Open/No arrest
2008,3,4,Black,51,Female,Atlanta,GA,Closed by arrest
2008,3,7,Black,24,Male,Atlanta,GA,Closed by arrest
2008,3,13,Hispanic,29,Male,Atlanta,GA,Open/No arrest
2008,3,13,Black,24,Male,Atlanta,GA,Closed without arrest
2008,3,13,Black,51,Male,Atlanta,GA,Closed by arrest
2008,3,14,Black,35,Male,Atlanta,GA,Closed by arrest
2008,3,20,Black,17,Male,Atlanta,GA,Closed by arrest
2008,3,23,Black,25,Female,Atlanta,GA,Closed by arrest
2008,3,28,Black,37,Male,Atlanta,GA,Closed by arrest
2008,3,30,Black,36,Male,Atlanta,GA,Open/No arrest
2008,3,30,Black,25,Male,Atlanta,GA,Closed by arrest
2008,4,4,Black,42,Male,Atlanta,GA,Closed by arrest
2008,4,5,White,44,Female,Atlanta,GA,Closed without arrest
2008,4,10,Black,17,Male,Atlanta,GA,Closed by arrest
2008,4,11,Black,20,Male,Atlanta,GA,Closed by arrest
2008,4,11,Black,56,Male,Atlanta,GA,Closed by arrest
2008,4,22,Black,24,Male,Atlanta,GA,Closed by arrest
2008,4,25,Black,25,Female,Atlanta,GA,Closed without arrest
2008,5,1,Black,31,Male,Atlanta,GA,Open/No arrest
2008,5,2,Black,29,Male,Atlanta,GA,Closed by arrest
2008,5,3,Black,42,Male,Atlanta,GA,Open/No arrest
2008,5,7,Black,25,Male,Atlanta,GA,Open/No arrest
2008,5,7,Black,43,Male,Atlanta,GA,Open/No arrest
2008,5,11,Black,16,Male,Atlanta,GA,Closed by arrest
2008,5,13,Black,21,Male,Atlanta,GA,Open/No arrest
2008,5,19,Black,33,Male,Atlanta,GA,Closed by arrest
2008,5,19,Black,29,Male,Atlanta,GA,Closed by arrest
2008,5,23,White,32,Male,Atlanta,GA,Open/No arrest
2008,5,27,Black,48,Male,Atlanta,GA,Closed by arrest
2008,5,30,Black,1,Female,Atlanta,GA,Closed by arrest
2008,6,20,Black,35,Male,Atlanta,GA,Closed by arrest
2008,6,22,Black,17,Male,Atlanta,GA,Closed by arrest
2008,6,25,Black,29,Male,Atlanta,GA,Open/No arrest
2008,6,25,Black,24,Male,Atlanta,GA,Closed by arrest
2008,6,26,Black,22,Male,Atlanta,GA,Closed by arrest
2008,6,26,Black,29,Male,Atlanta,GA,Open/No arrest
2008,6,27,Black,44,Male,Atlanta,GA,Open/No arrest
2008,7,1,Black,28,Male,Atlanta,GA,Closed by arrest
2008,7,7,Black,20,Male,Atlanta,GA,Closed by arrest
2008,7,10,Black,26,Female,Atlanta,GA,Closed by arrest
2008,7,13,Black,48,Male,Atlanta,GA,Closed by arrest
2008,7,17,Black,27,Male,Atlanta,GA,Closed by arrest
2008,7,18,Black,21,Male,Atlanta,GA,Closed without arrest
2008,7,19,Black,33,Male,Atlanta,GA,Closed by arrest
2008,7,21,Black,23,Male,Atlanta,GA,Closed by arrest
2008,7,26,Black,50,Male,Atlanta,GA,Closed by arrest
2008,7,28,White,59,Male,Atlanta,GA,Open/No arrest
2008,8,6,Black,44,Male,Atlanta,GA,Closed by arrest
2008,8,15,Black,25,Female,Atlanta,GA,Open/No arrest
2008,8,17,Black,24,Male,Atlanta,GA,Closed by arrest
2008,8,23,Black,18,Male,Atlanta,GA,Closed by arrest
2008,9,2,Black,48,Male,Atlanta,GA,Closed by arrest
2008,9,2,Black,21,Male,Atlanta,GA,Closed by arrest
2008,9,12,Black,46,Male,Atlanta,GA,Open/No arrest
2008,9,27,Black,36,Female,Atlanta,GA,Closed by arrest
2008,9,27,Black,49,Male,Atlanta,GA,Open/No arrest
2008,9,28,Black,38,Female,Atlanta,GA,Closed by arrest
2008,9,29,Black,32,Male,Atlanta,GA,Closed by arrest
2008,10,2,Black,38,Male,Atlanta,GA,Open/No arrest
2008,10,3,Black,30,Male,Atlanta,GA,Closed by arrest
2008,10,6,Hispanic,27,Male,Atlanta,GA,Closed by arrest
2008,10,6,Black,15,Male,Atlanta,GA,Closed by arrest
2008,10,7,Black,17,Male,Atlanta,GA,Closed by arrest
2008,10,6,Hispanic,34,Male,Atlanta,GA,Open/No arrest
2008,10,7,Hispanic,46,Male,Atlanta,GA,Open/No arrest
2008,10,8,Black,44,Male,Atlanta,GA,Closed by arrest
2008,10,10,Black,32,Male,Atlanta,GA,Closed by arrest
2008,10,11,Black,29,Male,Atlanta,GA,Open/No arrest
2008,10,17,Black,47,Female,Atlanta,GA,Closed by arrest
2008,10,22,White,29,Male,Atlanta,GA,Closed by arrest
2008,10,27,Black,19,Male,Atlanta,GA,Open/No arrest
2008,11,6,Black,19,Male,Atlanta,GA,Closed by arrest
2008,11,6,Black,38,Male,Atlanta,GA,Open/No arrest
2008,12,21,White,47,Female,Atlanta,GA,Open/No arrest
2008,12,23,Black,2,Male,Atlanta,GA,Closed by arrest
2008,12,25,Black,24,Male,Atlanta,GA,Closed by arrest
2008,12,28,Hispanic,55,Male,Atlanta,GA,Closed by arrest
2008,12,30,Black,34,Male,Atlanta,GA,Closed by arrest
2009,1,4,Black,24,Male,Atlanta,GA,Closed without arrest
2009,1,7,White,27,Male,Atlanta,GA,Closed by arrest
2009,1,24,Black,19,Male,Atlanta,GA,Closed by arrest
2009,1,27,Black,32,Male,Atlanta,GA,Closed by arrest
2009,1,30,Black,38,Male,Atlanta,GA,Closed by arrest
2009,1,30,Black,-500,Female,Atlanta,GA,Closed by arrest
2009,2,1,Black,29,Female,Atlanta,GA,Open/No arrest
2009,2,8,Black,60,Male,Atlanta,GA,Closed by arrest
2009,2,13,Black,49,Male,Atlanta,GA,Closed by arrest
2009,2,15,Black,49,Male,Atlanta,GA,Closed by arrest
2009,2,18,White,57,Female,Atlanta,GA,Closed by arrest
2009,2,18,Black,31,Male,Atlanta,GA,Open/No arrest
2009,2,22,Black,44,Male,Atlanta,GA,Open/No arrest
2009,2,22,Black,49,Male,Atlanta,GA,Closed by arrest
2009,3,2,Black,1,Female,Atlanta,GA,Closed by arrest
2009,3,7,Black,58,Female,Atlanta,GA,Closed by arrest
2009,3,17,Black,23,Male,Atlanta,GA,Closed by arrest
2009,3,22,Other,24,Male,Atlanta,GA,Closed by arrest
2009,3,22,Black,28,Male,Atlanta,GA,Closed by arrest
2009,4,6,Black,16,Male,Atlanta,GA,Closed by arrest
2009,4,9,Black,34,Male,Atlanta,GA,Closed by arrest
2009,4,10,Black,13,Male,Atlanta,GA,Closed by arrest
2009,4,22,Black,57,Male,Atlanta,GA,Closed by arrest
2009,5,4,Black,28,Male,Atlanta,GA,Closed by arrest
2009,5,6,Black,20,Male,Atlanta,GA,Closed by arrest
2009,5,8,Black,24,Male,Atlanta,GA,Closed by arrest
2009,5,9,Black,24,Male,Atlanta,GA,Closed by arrest
2009,5,9,Black,32,Male,Atlanta,GA,Open/No arrest
2009,5,11,Black,20,Male,Atlanta,GA,Closed by arrest
2009,5,21,Black,31,Female,Atlanta,GA,Closed without arrest
2009,5,26,Black,26,Male,Atlanta,GA,Closed by arrest
2009,5,28,Black,43,Male,Atlanta,GA,Open/No arrest
2009,5,30,Black,26,Female,Atlanta,GA,Closed by arrest
2009,6,2,Black,25,Male,Atlanta,GA,Closed by arrest
2009,6,2,Black,21,Male,Atlanta,GA,Closed without arrest
2009,6,5,Black,29,Male,Atlanta,GA,Closed by arrest
2009,6,7,Black,34,Male,Atlanta,GA,Open/No arrest
2009,6,7,Hispanic,30,Male,Atlanta,GA,Open/No arrest
2009,6,9,Black,26,Male,Atlanta,GA,Open/No arrest
2009,6,9,White,55,Male,Atlanta,GA,Closed by arrest
2009,6,23,Black,36,Male,Atlanta,GA,Closed by arrest
2009,6,24,Black,32,Male,Atlanta,GA,Open/No arrest
2009,6,29,Black,40,Male,Atlanta,GA,Open/No arrest
2009,7,4,Black,18,Male,Atlanta,GA,Closed by arrest
2009,7,8,Black,39,Male,Atlanta,GA,Closed by arrest
2009,7,11,Black,35,Male,Atlanta,GA,Open/No arrest
2009,7,22,Black,15,Male,Atlanta,GA,Closed by arrest
2009,7,23,Black,31,Male,Atlanta,GA,Open/No arrest
2009,7,25,Black,38,Male,Atlanta,GA,Closed by arrest
2009,7,29,Black,46,Male,Atlanta,GA,Closed by arrest
2009,7,30,Black,27,Male,Atlanta,GA,Open/No arrest
2009,8,4,Black,21,Male,Atlanta,GA,Open/No arrest
2009,8,10,Black,48,Male,Atlanta,GA,Closed by arrest
2009,8,14,Black,35,Male,Atlanta,GA,Closed by arrest
2009,8,15,Black,25,Male,Atlanta,GA,Open/No arrest
2009,8,17,Black,20,Female,Atlanta,GA,Closed by arrest
2009,8,20,Black,24,Male,Atlanta,GA,Closed by arrest
2009,9,1,Other,77,Female,Atlanta,GA,Open/No arrest
2009,9,13,Black,39,Male,Atlanta,GA,Open/No arrest
2009,9,14,Black,37,Female,Atlanta,GA,Open/No arrest
2009,9,26,Black,44,Female,Atlanta,GA,Closed by arrest
2009,10,2,Black,29,Male,Atlanta,GA,Open/No arrest
2009,10,11,White,43,Male,Atlanta,GA,Open/No arrest
2009,10,13,White,66,Female,Atlanta,GA,Closed by arrest
2009,10,14,Black,21,Male,Atlanta,GA,Closed by arrest
2009,10,14,Black,38,Male,Atlanta,GA,Open/No arrest
2009,10,18,Black,19,Male,Atlanta,GA,Open/No arrest
2009,10,22,White,60,Male,Atlanta,GA,Closed by arrest
2009,10,23,Black,29,Male,Atlanta,GA,Closed by arrest
2009,10,26,Black,19,Male,Atlanta,GA,Closed by arrest
2009,10,27,Black,68,Female,Atlanta,GA,Closed by arrest
2009,10,28,Black,25,Male,Atlanta,GA,Closed without arrest
2009,11,30,Black,25,Male,Atlanta,GA,Closed by arrest
2009,12,4,Black,21,Male,Atlanta,GA,Closed by arrest
2009,12,8,Black,50,Male,Atlanta,GA,Open/No arrest
2009,12,13,Black,51,Female,Atlanta,GA,Closed without arrest
2009,12,16,Black,30,Female,Atlanta,GA,Closed by arrest
2009,12,18,Black,24,Female,Atlanta,GA,Closed by arrest
2009,12,26,Black,30,Male,Atlanta,GA,Open/No arrest
2009,12,27,Black,46,Male,Atlanta,GA,Open/No arrest
2010,1,2,Black,30,Male,Atlanta,GA,Open/No arrest
2010,1,4,Black,40,Female,Atlanta,GA,Closed without arrest
2010,1,9,Black,39,Male,Atlanta,GA,Open/No arrest
2010,1,22,Black,22,Male,Atlanta,GA,Closed by arrest
2010,1,25,Black,50,Male,Atlanta,GA,Closed by arrest
2010,1,27,Black,25,Male,Atlanta,GA,Closed without arrest
2010,2,14,Black,33,Female,Atlanta,GA,Closed by arrest
2010,2,19,Black,19,Female,Atlanta,GA,Closed by arrest
2010,2,26,Black,28,Male,Atlanta,GA,Open/No arrest
2010,3,1,Black,27,Male,Atlanta,GA,Closed by arrest
2010,3,3,White,23,Male,Atlanta,GA,Closed by arrest
2010,3,4,Black,35,Female,Atlanta,GA,Closed by arrest
2010,3,10,Black,32,Male,Atlanta,GA,Open/No arrest
2010,3,15,Black,33,Male,Atlanta,GA,Closed by arrest
2010,3,17,Black,24,Male,Atlanta,GA,Open/No arrest
2010,3,18,Black,26,Female,Atlanta,GA,Closed by arrest
2010,3,23,Black,45,Female,Atlanta,GA,Open/No arrest
2010,3,28,White,26,Male,Atlanta,GA,Closed by arrest
2010,4,5,Black,46,Male,Atlanta,GA,Closed by arrest
2010,4,5,White,44,Male,Atlanta,GA,Closed by arrest
2010,4,10,Black,32,Male,Atlanta,GA,Closed by arrest
2010,4,16,Black,26,Male,Atlanta,GA,Open/No arrest
2010,4,17,Black,25,Male,Atlanta,GA,Open/No arrest
2010,4,19,Black,29,Male,Atlanta,GA,Open/No arrest
2010,4,22,Black,32,Male,Atlanta,GA,Open/No arrest
2010,4,22,Black,58,Male,Atlanta,GA,Closed by arrest
2010,4,29,Black,23,Male,Atlanta,GA,Closed by arrest
2010,4,30,Black,19,Male,Atlanta,GA,Closed by arrest
2010,5,8,Black,19,Male,Atlanta,GA,Closed by arrest
2010,5,23,Black,28,Male,Atlanta,GA,Closed by arrest
2010,5,24,Black,16,Male,Atlanta,GA,Closed by arrest
2010,5,25,Black,47,Female,Atlanta,GA,Closed by arrest
2010,5,25,Black,33,Male,Atlanta,GA,Closed by arrest
2010,5,30,Black,36,Male,Atlanta,GA,Closed by arrest
2010,6,5,Black,22,Male,Atlanta,GA,Closed by arrest
2010,6,5,Black,27,Male,Atlanta,GA,Closed by arrest
2010,6,7,Black,22,Male,Atlanta,GA,Closed by arrest
2010,6,17,Black,33,Male,Atlanta,GA,Open/No arrest
2010,6,29,Black,30,Male,Atlanta,GA,Closed by arrest
2010,6,29,Black,32,Male,Atlanta,GA,Open/No arrest
2010,7,1,Asian,62,Male,Atlanta,GA,Closed by arrest
2010,7,6,Black,17,Female,Atlanta,GA,Closed by arrest
2010,7,11,Black,57,Male,Atlanta,GA,Open/No arrest
2010,7,14,Black,26,Male,Atlanta,GA,Open/No arrest
2010,7,14,Black,33,Female,Atlanta,GA,Open/No arrest
2010,7,28,Black,32,Male,Atlanta,GA,Open/No arrest
2010,7,28,Black,32,Male,Atlanta,GA,Open/No arrest
2010,8,2,Black,46,Male,Atlanta,GA,Closed by arrest
2010,8,6,Black,38,Male,Atlanta,GA,Open/No arrest
2010,8,7,Black,47,Male,Atlanta,GA,Open/No arrest
2010,8,10,Black,64,Male,Atlanta,GA,Closed by arrest
2010,8,12,Black,3,Female,Atlanta,GA,Closed by arrest
2010,8,13,Black,39,Male,Atlanta,GA,Open/No arrest
2010,8,17,Black,38,Male,Atlanta,GA,Closed by arrest
2010,8,25,Black,50,Male,Atlanta,GA,Open/No arrest
2010,8,28,Black,28,Female,Atlanta,GA,Open/No arrest
2010,8,29,Black,39,Male,Atlanta,GA,Open/No arrest
2010,9,5,Black,26,Male,Atlanta,GA,Closed by arrest
2010,9,5,Black,21,Male,Atlanta,GA,Closed by arrest
2010,9,6,Black,32,Male,Atlanta,GA,Closed by arrest
2010,9,10,Black,92,Male,Atlanta,GA,Open/No arrest
2010,9,10,Black,69,Male,Atlanta,GA,Open/No arrest
2010,9,13,Black,19,Male,Atlanta,GA,Closed by arrest
2010,9,14,Black,27,Male,Atlanta,GA,Closed by arrest
2010,9,15,Black,25,Male,Atlanta,GA,Closed by arrest
2010,9,18,Black,48,Male,Atlanta,GA,Closed by arrest
2010,9,18,Hispanic,21,Male,Atlanta,GA,Closed by arrest
2010,9,20,Black,31,Male,Atlanta,GA,Closed by arrest
2010,9,21,White,52,Male,Atlanta,GA,Closed by arrest
2010,9,28,Black,33,Male,Atlanta,GA,Closed by arrest
2010,10,3,White,38,Male,Atlanta,GA,Open/No arrest
2010,10,8,Black,57,Male,Atlanta,GA,Open/No arrest
2010,10,8,Black,23,Male,Atlanta,GA,Closed by arrest
2010,10,8,Black,55,Male,Atlanta,GA,Closed by arrest
2010,10,9,Black,26,Male,Atlanta,GA,Closed by arrest
2010,10,10,Black,30,Female,Atlanta,GA,Closed by arrest
2010,10,31,Hispanic,24,Male,Atlanta,GA,Closed by arrest
2010,10,31,Black,41,Female,Atlanta,GA,Open/No arrest
2010,10,31,Black,19,Male,Atlanta,GA,Closed by arrest
2010,10,31,White,25,Female,Atlanta,GA,Closed by arrest
2010,11,1,Black,47,Female,Atlanta,GA,Closed by arrest
2010,11,2,Black,38,Male,Atlanta,GA,Closed by arrest
2010,11,10,White,31,Male,Atlanta,GA,Closed by arrest
2010,11,18,Black,25,Male,Atlanta,GA,Open/No arrest
2010,11,22,Asian,39,Male,Atlanta,GA,Closed by arrest
2010,11,29,Black,23,Male,Atlanta,GA,Open/No arrest
2010,12,1,Black,29,Male,Atlanta,GA,Open/No arrest
2010,12,7,Black,52,Male,Atlanta,GA,Closed by arrest
2010,12,18,Black,27,Male,Atlanta,GA,Closed by arrest
2010,12,21,Black,40,Male,Atlanta,GA,Open/No arrest
2010,12,22,Black,18,Female,Atlanta,GA,Closed by arrest
2010,12,26,Black,51,Male,Atlanta,GA,Closed by arrest
2010,12,26,White,71,Female,Atlanta,GA,Open/No arrest
2011,1,1,Black,23,Male,Atlanta,GA,Open/No arrest
2011,1,3,Black,21,Male,Atlanta,GA,Closed by arrest
2011,1,4,Black,21,Male,Atlanta,GA,Open/No arrest
2011,1,13,Black,22,Male,Atlanta,GA,Closed by arrest
2011,1,14,Black,23,Female,Atlanta,GA,Closed by arrest
2011,1,20,Black,26,Male,Atlanta,GA,Open/No arrest
2011,2,7,Black,40,Male,Atlanta,GA,Closed by arrest
2011,2,11,Black,62,Male,Atlanta,GA,Closed by arrest
2011,2,24,Black,44,Male,Atlanta,GA,Closed by arrest
2011,3,3,Black,29,Male,Atlanta,GA,Closed by arrest
2011,3,11,Black,36,Female,Atlanta,GA,Closed by arrest
2011,3,20,Black,24,Male,Atlanta,GA,Closed by arrest
2011,3,23,Black,48,Male,Atlanta,GA,Closed by arrest
2011,3,25,Black,19,Male,Atlanta,GA,Open/No arrest
2011,3,26,Black,19,Male,Atlanta,GA,Closed by arrest
2011,3,28,Black,56,Male,Atlanta,GA,Open/No arrest
2011,4,1,Black,32,Male,Atlanta,GA,Closed by arrest
2011,4,4,Black,1,Male,Atlanta,GA,Closed by arrest
2011,4,12,Black,51,Male,Atlanta,GA,Closed by arrest
2011,4,30,Black,47,Male,Atlanta,GA,Closed by arrest
2011,5,1,Black,37,Male,Atlanta,GA,Closed by arrest
2011,5,5,Black,45,Male,Atlanta,GA,Closed without arrest
2011,5,7,Black,30,Male,Atlanta,GA,Closed by arrest
2011,5,8,Black,26,Male,Atlanta,GA,Closed by arrest
2011,5,12,Black,82,Male,Atlanta,GA,Closed by arrest
2011,5,12,Black,45,Male,Atlanta,GA,Closed by arrest
2011,5,22,Black,0,Male,Atlanta,GA,Closed by arrest
2011,5,25,Black,40,Male,Atlanta,GA,Open/No arrest
2011,6,2,Black,0,Female,Atlanta,GA,Closed by arrest
2011,6,8,Black,57,Female,Atlanta,GA,Closed without arrest
2011,6,10,Black,50,Male,Atlanta,GA,Closed by arrest
2011,6,13,Black,35,Male,Atlanta,GA,Closed by arrest
2011,6,13,Black,29,Male,Atlanta,GA,Closed by arrest
2011,6,16,Black,21,Female,Atlanta,GA,Closed by arrest
2011,6,17,Black,39,Male,Atlanta,GA,Closed by arrest
